goods_id,goods_shop,goods_name,comment_count,score1_count,score2_count,score3_count,score4_count,score5_count
61758185853,戴尔蓝之新专卖店,戴尔（DELL）Optiplex 3060MT 戴尔台式机商用办公电脑家用台式电脑整机 单主机不带显示器（含键鼠） 定制 G5400 8G 1T,487,0,0,0,0,207
61758185853,戴尔蓝之新专卖店,戴尔（DELL）Optiplex 3060MT 戴尔台式机商用办公电脑家用台式电脑整机 单主机不带显示器（含键鼠） 定制 G5400 8G 1T,487,0,0,0,0,207
61758185853,戴尔蓝之新专卖店,戴尔（DELL）Optiplex 3060MT 戴尔台式机商用办公电脑家用台式电脑整机 单主机不带显示器（含键鼠） 定制 G5400 8G 1T,487,0,0,0,0,207
61758185853,戴尔蓝之新专卖店,戴尔（DELL）Optiplex 3060MT 戴尔台式机商用办公电脑家用台式电脑整机 单主机不带显示器（含键鼠） 定制 G5400 8G 1T,487,0,0,0,0,207
61758185853,戴尔蓝之新专卖店,戴尔（DELL）Optiplex 3060MT 戴尔台式机商用办公电脑家用台式电脑整机 单主机不带显示器（含键鼠） 定制 G5400 8G 1T,487,0,0,0,0,207
61758185853,戴尔蓝之新专卖店,戴尔（DELL）Optiplex 3060MT 戴尔台式机商用办公电脑家用台式电脑整机 单主机不带显示器（含键鼠） 定制 G5400 8G 1T,487,0,0,0,0,207
61758185853,戴尔蓝之新专卖店,戴尔（DELL）Optiplex 3060MT 戴尔台式机商用办公电脑家用台式电脑整机 单主机不带显示器（含键鼠） 定制 G5400 8G 1T,487,0,0,0,0,207
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
72002345619,戴尔华宏台式机专卖店,戴尔（DELL）成就Vostro3881 商用办公台式机十代酷睿家用影音游戏台式电脑设计师整机 单主机(含键鼠) i5-10400 8G 1T机械硬盘 定制,74,0,0,0,0,13
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
31201366337,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公台式电脑主机酷睿i7游戏台式机主机3D建模设计 单主机不含显示器 尊享版 I7 16G 1T+256G固态 2G独显,4525,25,2,6,13,1364
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
51464058112,戴尔商用瑞华专卖店,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 九代I7 32G 1T+256G固态 GTX1660 6G独显【专业渲染】,6298,18,0,5,19,1463
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
11942069488,戴尔康特台式机专卖店,戴尔(DELL)成就5090 台式机电脑主机 六核商用办公 设计制图 家用游戏吃鸡 i5-9400 主机 + ( 无显示器 ) 8G 256G+1T RX550-4G独显 定制,467,1,1,2,5,180
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
21674665426,戴尔速达专卖店,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i3-1005G1 8GB 256G固态推荐定制 【十代新品】皓月银 高性能核显 高清屏,11033,85,12,29,55,5040
